last_interval,Exchange,Symbol,Best_Bid_Price,FB0,Best_Offer_Price,FA0,FB2,FA2,p_time,Next_Best_Bid,Next_Best_Offer,outcome
2020-01-02 12:21:00,Q,AAPL,298.59,2.0,298.6,2.0,0.0,0.0,2020-01-02 12:21:00.146102,298.63,298.64,1
2020-01-02 12:22:00,P,AAPL,298.63,4.0,298.64,2.0,1.0,-1.0,2020-01-02 12:22:01.113533,298.47,298.49,-1
2020-01-02 12:23:00,N,AAPL,298.47,1.0,298.49,1.0,0.0,0.0,2020-01-02 12:23:00.041429,298.42,298.44,-1
2020-01-02 12:24:00,Q,AAPL,298.42,3.0,298.44,1.0,1.0,0.0,2020-01-02 12:24:00.966441,298.43,298.45,0
2020-01-02 12:25:00,Z,AAPL,298.43,6.0,298.45,1.0,0.0,-1.0,2020-01-02 12:25:00.200122,298.44,298.45,0
2020-01-02 12:26:00,Z,AAPL,298.44,5.0,298.45,4.0,1.0,0.0,2020-01-02 12:26:00.553426,298.36,298.39,-1
2020-01-02 12:27:00,N,AAPL,298.36,3.0,298.39,4.0,2.0,2.0,2020-01-02 12:27:00.042545,298.37,298.38,0
2020-01-02 12:28:00,Q,AAPL,298.37,4.0,298.38,1.0,1.0,-1.0,2020-01-02 12:28:01.021977,298.31,298.33,-1
2020-01-02 12:29:00,Q,AAPL,298.31,1.0,298.33,1.0,-1.0,0.0,2020-01-02 12:29:00.133309,298.28,298.29,-1
2020-01-02 12:30:00,Q,AAPL,298.28,2.0,298.29,1.0,1.0,0.0,2020-01-02 12:30:00.258796,298.4,298.42,1
2020-01-02 12:31:00,Q,AAPL,298.4,4.0,298.42,2.0,1.0,0.0,2020-01-02 12:31:00.036524,298.51,298.54,1
2020-01-02 12:32:00,Z,AAPL,298.51,2.0,298.54,2.0,0.0,0.0,2020-01-02 12:32:00.022092,298.43,298.44,-1
2020-01-02 12:33:00,Z,AAPL,298.43,2.0,298.44,2.0,1.0,1.0,2020-01-02 12:33:00.806191,298.4,298.41,-1
2020-01-02 12:34:00,Z,AAPL,298.4,1.0,298.41,1.0,0.0,-1.0,2020-01-02 12:34:00.022008,298.4,298.42,0
2020-01-02 12:35:00,N,AAPL,298.4,4.0,298.42,2.0,0.0,1.0,2020-01-02 12:35:00.020506,298.37,298.39,-1
2020-01-02 12:36:00,Z,AAPL,298.37,1.0,298.39,4.0,0.0,3.0,2020-01-02 12:36:00.081363,298.34,298.37,0
2020-01-02 12:37:00,Z,AAPL,298.34,4.0,298.37,1.0,-1.0,0.0,2020-01-02 12:37:00.440599,298.36,298.37,0
2020-01-02 12:38:00,Q,AAPL,298.36,2.0,298.37,5.0,0.0,1.0,2020-01-02 12:38:00.811229,298.49,298.5,1
2020-01-02 12:39:00,Z,AAPL,298.49,2.0,298.5,3.0,0.0,-1.0,2020-01-02 12:39:01.531618,298.56,298.58,1
