last_interval,Exchange,Symbol,Best_Bid_Price,FB0,Best_Offer_Price,FA0,FB2,FA2,p_time,Next_Best_Bid,Next_Best_Offer,outcome,date
2020-01-03 12:47:20,Z,AAPL,300.23,4.0,300.24,1.0,1.0,0.0,2020-01-03 12:47:20.298843,300.23,300.25,0,2020-01-03
2020-01-03 12:47:25,P,AAPL,300.23,4.0,300.25,39.0,1.0,0.0,2020-01-03 12:47:25.387607,300.24,300.25,0,2020-01-03
2020-01-03 12:47:30,N,AAPL,300.24,4.0,300.25,39.0,0.0,0.0,2020-01-03 12:47:32.026052,300.23,300.24,0,2020-01-03
2020-01-03 12:47:35,Q,AAPL,300.23,8.0,300.24,20.0,-1.0,0.0,2020-01-03 12:47:35.479493,300.21,300.23,0,2020-01-03
2020-01-03 12:47:40,Z,AAPL,300.21,9.0,300.23,4.0,0.0,1.0,2020-01-03 12:47:40.354259,300.21,300.23,0,2020-01-03
2020-01-03 12:47:45,N,AAPL,300.21,7.0,300.23,3.0,0.0,1.0,2020-01-03 12:47:45.108190,300.23,300.25,0,2020-01-03
2020-01-03 12:47:50,Q,AAPL,300.23,3.0,300.25,3.0,-14.0,-38.0,2020-01-03 12:47:52.314793,300.26,300.27,1,2020-01-03
2020-01-03 12:47:55,Q,AAPL,300.26,8.0,300.27,28.0,0.0,-2.0,2020-01-03 12:47:55.089403,300.28,300.3,1,2020-01-03
2020-01-03 12:48:00,P,AAPL,300.28,6.0,300.3,8.0,1.0,0.0,2020-01-03 12:48:00.920237,300.29,300.3,0,2020-01-03
2020-01-03 12:48:05,Z,AAPL,300.29,2.0,300.3,10.0,-6.0,0.0,2020-01-03 12:48:05.966650,300.29,300.3,0,2020-01-03
2020-01-03 12:48:10,Q,AAPL,300.29,3.0,300.3,3.0,0.0,-1.0,2020-01-03 12:48:10.246759,300.3,300.33,0,2020-01-03
2020-01-03 12:48:15,K,AAPL,300.3,2.0,300.33,3.0,0.0,-2.0,2020-01-03 12:48:15.364832,300.31,300.33,0,2020-01-03
2020-01-03 12:48:20,Q,AAPL,300.31,4.0,300.33,3.0,-1.0,0.0,2020-01-03 12:48:20.062366,300.33,300.35,0,2020-01-03
2020-01-03 12:48:25,Q,AAPL,300.33,6.0,300.35,2.0,0.0,-2.0,2020-01-03 12:48:25.748353,300.37,300.39,1,2020-01-03
2020-01-03 12:48:30,Q,AAPL,300.37,20.0,300.39,5.0,1.0,0.0,2020-01-03 12:48:30.551946,300.32,300.34,-1,2020-01-03
2020-01-03 12:48:35,K,AAPL,300.32,1.0,300.34,4.0,-1.0,0.0,2020-01-03 12:48:35.015853,300.4,300.41,1,2020-01-03
2020-01-03 12:48:40,P,AAPL,300.4,6.0,300.41,1.0,-1.0,0.0,2020-01-03 12:48:40.956376,300.41,300.42,0,2020-01-03
2020-01-03 12:48:45,Z,AAPL,300.41,2.0,300.42,15.0,-2.0,0.0,2020-01-03 12:48:45.373176,300.39,300.41,0,2020-01-03
2020-01-03 12:48:50,Q,AAPL,300.39,1.0,300.41,5.0,0.0,4.0,2020-01-03 12:48:50.241808,300.4,300.41,0,2020-01-03
2020-01-03 12:48:55,Z,AAPL,300.4,2.0,300.41,8.0,0.0,-7.0,2020-01-03 12:48:55.279020,300.36,300.39,-1,2020-01-03
2020-01-03 12:49:00,Z,AAPL,300.36,2.0,300.39,3.0,0.0,1.0,2020-01-03 12:49:00.757080,300.37,300.4,0,2020-01-03
2020-01-03 12:49:05,J,AAPL,300.37,4.0,300.4,10.0,-1.0,0.0,2020-01-03 12:49:05.211620,300.4,300.43,0,2020-01-03
2020-01-03 12:49:10,Z,AAPL,300.4,2.0,300.43,2.0,0.0,0.0,2020-01-03 12:49:10.194172,300.41,300.44,0,2020-01-03
2020-01-03 12:49:15,Q,AAPL,300.41,1.0,300.44,16.0,0.0,-1.0,2020-01-03 12:49:15.336958,300.42,300.44,0,2020-01-03
2020-01-03 12:49:20,Q,AAPL,300.42,2.0,300.44,2.0,-2.0,0.0,2020-01-03 12:49:21.781410,300.43,300.45,0,2020-01-03
2020-01-03 12:49:25,Z,AAPL,300.43,1.0,300.45,11.0,0.0,9.0,2020-01-03 12:49:26.399721,300.44,300.45,0,2020-01-03
2020-01-03 12:49:30,Q,AAPL,300.44,3.0,300.45,9.0,0.0,-1.0,2020-01-03 12:49:30.021637,300.41,300.43,-1,2020-01-03
2020-01-03 12:49:35,Z,AAPL,300.41,1.0,300.43,1.0,0.0,0.0,2020-01-03 12:49:35.131145,300.43,300.44,0,2020-01-03
2020-01-03 12:49:40,Z,AAPL,300.43,2.0,300.44,1.0,1.0,0.0,2020-01-03 12:49:40.264876,300.44,300.46,0,2020-01-03
2020-01-03 12:49:45,N,AAPL,300.44,2.0,300.46,4.0,-2.0,0.0,2020-01-03 12:49:45.044090,300.45,300.47,0,2020-01-03
2020-01-03 12:49:50,Q,AAPL,300.45,3.0,300.47,3.0,1.0,0.0,2020-01-03 12:49:50.646821,300.46,300.48,0,2020-01-03
2020-01-03 12:49:55,Z,AAPL,300.46,5.0,300.48,2.0,0.0,-27.0,2020-01-03 12:49:55.476188,300.46,300.47,0,2020-01-03
2020-01-03 12:50:00,N,AAPL,300.46,1.0,300.47,2.0,-2.0,-3.0,2020-01-03 12:50:00.022423,300.44,300.47,0,2020-01-03
2020-01-03 12:50:05,Q,AAPL,300.44,39.0,300.47,3.0,0.0,1.0,2020-01-03 12:50:05.512684,300.46,300.48,0,2020-01-03
2020-01-03 12:50:10,Q,AAPL,300.46,5.0,300.48,2.0,0.0,-1.0,2020-01-03 12:50:10.388372,300.45,300.47,0,2020-01-03
2020-01-03 12:50:15,C,AAPL,300.45,7.0,300.47,1.0,0.0,0.0,2020-01-03 12:50:15.005791,300.46,300.49,0,2020-01-03
2020-01-03 12:50:20,Q,AAPL,300.46,2.0,300.49,2.0,1.0,-1.0,2020-01-03 12:50:20.043574,300.47,300.5,0,2020-01-03
2020-01-03 12:50:25,Z,AAPL,300.47,4.0,300.5,90.0,1.0,0.0,2020-01-03 12:50:25.788626,300.47,300.49,0,2020-01-03
2020-01-03 12:50:30,Q,AAPL,300.47,3.0,300.49,1.0,1.0,0.0,2020-01-03 12:50:30.082072,300.47,300.49,0,2020-01-03
2020-01-03 12:50:35,Q,AAPL,300.47,3.0,300.49,1.0,0.0,-107.0,2020-01-03 12:50:37.973206,300.49,300.5,0,2020-01-03
2020-01-03 12:50:40,N,AAPL,300.49,4.0,300.5,100.0,3.0,-8.0,2020-01-03 12:50:43.499747,300.48,300.49,0,2020-01-03
2020-01-03 12:50:45,K,AAPL,300.48,7.0,300.49,1.0,0.0,-99.0,2020-01-03 12:50:47.626730,300.49,300.5,0,2020-01-03
2020-01-03 12:50:50,Z,AAPL,300.49,2.0,300.5,100.0,-6.0,0.0,2020-01-03 12:50:53.926386,300.49,300.5,0,2020-01-03
2020-01-03 12:50:55,Z,AAPL,300.49,1.0,300.5,100.0,-1.0,0.0,2020-01-03 12:50:55.484483,300.49,300.51,0,2020-01-03
2020-01-03 12:51:00,Q,AAPL,300.49,9.0,300.51,4.0,8.0,-96.0,2020-01-03 12:51:01.136233,300.51,300.53,0,2020-01-03
2020-01-03 12:51:05,N,AAPL,300.51,3.0,300.53,2.0,1.0,0.0,2020-01-03 12:51:05.059413,300.53,300.55,0,2020-01-03
2020-01-03 12:51:10,K,AAPL,300.53,4.0,300.55,3.0,1.0,0.0,2020-01-03 12:51:10.613074,300.55,300.58,0,2020-01-03
2020-01-03 12:51:15,K,AAPL,300.55,8.0,300.58,22.0,2.0,0.0,2020-01-03 12:51:15.113662,300.55,300.57,0,2020-01-03
2020-01-03 12:51:20,Q,AAPL,300.55,5.0,300.57,2.0,1.0,0.0,2020-01-03 12:51:20.499274,300.53,300.55,0,2020-01-03
2020-01-03 12:51:25,P,AAPL,300.53,5.0,300.55,3.0,0.0,-1.0,2020-01-03 12:51:25.794135,300.55,300.57,0,2020-01-03
2020-01-03 12:51:30,Z,AAPL,300.55,1.0,300.57,2.0,0.0,-20.0,2020-01-03 12:51:30.009620,300.53,300.54,-1,2020-01-03
2020-01-03 12:51:35,C,AAPL,300.53,14.0,300.54,1.0,0.0,0.0,2020-01-03 12:51:35.075759,300.5,300.53,0,2020-01-03
2020-01-03 12:51:40,Q,AAPL,300.5,2.0,300.53,2.0,-1.0,0.0,2020-01-03 12:51:40.052634,300.42,300.44,-1,2020-01-03
2020-01-03 12:51:45,N,AAPL,300.42,4.0,300.44,1.0,2.0,0.0,2020-01-03 12:51:45.227377,300.37,300.38,-1,2020-01-03
2020-01-03 12:51:50,Y,AAPL,300.37,4.0,300.38,1.0,0.0,0.0,2020-01-03 12:51:50.295651,300.3,300.34,-1,2020-01-03
2020-01-03 12:51:55,Z,AAPL,300.3,18.0,300.34,3.0,13.0,2.0,2020-01-03 12:51:55.008214,300.24,300.27,-1,2020-01-03
2020-01-03 12:52:00,P,AAPL,300.24,6.0,300.27,3.0,-2.0,0.0,2020-01-03 12:52:00.001132,300.27,300.3,0,2020-01-03
2020-01-03 12:52:05,K,AAPL,300.27,2.0,300.3,1.0,0.0,-3.0,2020-01-03 12:52:05.272177,300.29,300.31,0,2020-01-03
2020-01-03 12:52:10,Z,AAPL,300.29,2.0,300.31,1.0,0.0,0.0,2020-01-03 12:52:10.014573,300.21,300.22,-1,2020-01-03
2020-01-03 12:52:15,X,AAPL,300.21,3.0,300.22,5.0,2.0,2.0,2020-01-03 12:52:15.468284,300.22,300.24,0,2020-01-03
2020-01-03 12:52:20,Z,AAPL,300.22,3.0,300.24,1.0,0.0,-1.0,2020-01-03 12:52:20.280252,300.27,300.31,1,2020-01-03
2020-01-03 12:52:25,Z,AAPL,300.27,3.0,300.31,2.0,1.0,-1.0,2020-01-03 12:52:25.035049,300.25,300.27,0,2020-01-03
2020-01-03 12:52:30,Z,AAPL,300.25,3.0,300.27,3.0,-1.0,2.0,2020-01-03 12:52:30.664574,300.25,300.27,0,2020-01-03
2020-01-03 12:52:35,Z,AAPL,300.25,3.0,300.27,1.0,0.0,-1.0,2020-01-03 12:52:35.023767,300.22,300.26,0,2020-01-03
2020-01-03 12:52:40,Z,AAPL,300.22,4.0,300.26,1.0,1.0,0.0,2020-01-03 12:52:40.010235,300.23,300.26,0,2020-01-03
2020-01-03 12:52:45,N,AAPL,300.23,4.0,300.26,1.0,2.0,0.0,2020-01-03 12:52:45.933932,300.28,300.3,1,2020-01-03
2020-01-03 12:52:50,Z,AAPL,300.28,3.0,300.3,5.0,1.0,0.0,2020-01-03 12:52:50.032551,300.27,300.3,0,2020-01-03
2020-01-03 12:52:55,Q,AAPL,300.27,2.0,300.3,1.0,0.0,-1.0,2020-01-03 12:52:55.044133,300.29,300.31,0,2020-01-03
2020-01-03 12:53:00,Q,AAPL,300.29,21.0,300.31,2.0,-1.0,1.0,2020-01-03 12:53:00.217274,300.3,300.32,0,2020-01-03
2020-01-03 12:53:05,Z,AAPL,300.3,2.0,300.32,1.0,0.0,0.0,2020-01-03 12:53:05.300280,300.29,300.3,0,2020-01-03
2020-01-03 12:53:10,P,AAPL,300.29,1.0,300.3,1.0,0.0,0.0,2020-01-03 12:53:10.235816,300.28,300.3,0,2020-01-03
2020-01-03 12:53:15,P,AAPL,300.28,2.0,300.3,1.0,0.0,0.0,2020-01-03 12:53:16.317316,300.28,300.3,0,2020-01-03
2020-01-03 12:53:20,Z,AAPL,300.28,4.0,300.3,1.0,0.0,-1.0,2020-01-03 12:53:21.076102,300.29,300.3,0,2020-01-03
2020-01-03 12:53:25,Z,AAPL,300.29,2.0,300.3,2.0,-2.0,0.0,2020-01-03 12:53:26.861647,300.23,300.27,-1,2020-01-03
2020-01-03 12:53:30,Y,AAPL,300.23,2.0,300.27,3.0,1.0,0.0,2020-01-03 12:53:30.044629,300.28,300.3,1,2020-01-03
2020-01-03 12:53:35,K,AAPL,300.28,2.0,300.3,1.0,0.0,0.0,2020-01-03 12:53:35.573978,300.28,300.3,0,2020-01-03
2020-01-03 12:53:40,K,AAPL,300.28,3.0,300.3,2.0,2.0,0.0,2020-01-03 12:53:41.218431,300.25,300.27,-1,2020-01-03
2020-01-03 12:53:45,K,AAPL,300.25,5.0,300.27,1.0,3.0,0.0,2020-01-03 12:53:45.274324,300.26,300.3,0,2020-01-03
2020-01-03 12:53:50,Y,AAPL,300.26,6.0,300.3,3.0,1.0,0.0,2020-01-03 12:53:50.650103,300.27,300.3,0,2020-01-03
2020-01-03 12:53:55,Z,AAPL,300.27,6.0,300.3,2.0,5.0,0.0,2020-01-03 12:53:55.199754,300.28,300.3,0,2020-01-03
2020-01-03 12:54:00,K,AAPL,300.28,5.0,300.3,1.0,0.0,-2.0,2020-01-03 12:54:02.171947,300.29,300.3,0,2020-01-03
2020-01-03 12:54:05,P,AAPL,300.29,2.0,300.3,1.0,0.0,0.0,2020-01-03 12:54:05.152644,300.33,300.34,1,2020-01-03
2020-01-03 12:54:10,Z,AAPL,300.33,1.0,300.34,2.0,-2.0,-7.0,2020-01-03 12:54:10.325209,300.26,300.28,-1,2020-01-03
2020-01-03 12:54:15,N,AAPL,300.26,4.0,300.28,2.0,3.0,0.0,2020-01-03 12:54:15.100130,300.27,300.29,0,2020-01-03
2020-01-03 12:54:20,Z,AAPL,300.27,1.0,300.29,2.0,0.0,1.0,2020-01-03 12:54:20.454019,300.22,300.25,-1,2020-01-03
2020-01-03 12:54:25,Z,AAPL,300.22,2.0,300.25,5.0,-7.0,2.0,2020-01-03 12:54:25.528144,300.21,300.23,0,2020-01-03
2020-01-03 12:54:30,Z,AAPL,300.21,5.0,300.23,3.0,0.0,1.0,2020-01-03 12:54:30.045507,300.17,300.19,-1,2020-01-03
2020-01-03 12:54:35,Z,AAPL,300.17,1.0,300.19,2.0,0.0,1.0,2020-01-03 12:54:35.046982,300.15,300.19,0,2020-01-03
2020-01-03 12:54:40,Q,AAPL,300.15,1.0,300.19,2.0,0.0,1.0,2020-01-03 12:54:40.286574,300.15,300.18,0,2020-01-03
2020-01-03 12:54:45,P,AAPL,300.15,2.0,300.18,4.0,0.0,2.0,2020-01-03 12:54:45.205099,300.16,300.19,0,2020-01-03
2020-01-03 12:54:50,Z,AAPL,300.16,5.0,300.19,2.0,1.0,0.0,2020-01-03 12:54:50.128136,300.16,300.17,0,2020-01-03
2020-01-03 12:54:55,N,AAPL,300.16,2.0,300.17,2.0,-1.0,0.0,2020-01-03 12:54:55.813660,300.16,300.17,0,2020-01-03
2020-01-03 12:55:00,Z,AAPL,300.16,3.0,300.17,1.0,1.0,-1.0,2020-01-03 12:55:00.476862,300.15,300.17,0,2020-01-03
2020-01-03 12:55:05,Z,AAPL,300.15,5.0,300.17,2.0,0.0,0.0,2020-01-03 12:55:05.529304,300.05,300.07,-1,2020-01-03
2020-01-03 12:55:10,Z,AAPL,300.05,12.0,300.07,2.0,0.0,1.0,2020-01-03 12:55:10.086779,300.06,300.1,0,2020-01-03
2020-01-03 12:55:15,Z,AAPL,300.06,6.0,300.1,6.0,5.0,0.0,2020-01-03 12:55:15.046363,300.07,300.1,0,2020-01-03
2020-01-03 12:55:20,Q,AAPL,300.07,2.0,300.1,2.0,0.0,0.0,2020-01-03 12:55:20.396229,300.08,300.1,0,2020-01-03
2020-01-03 12:55:25,Z,AAPL,300.08,2.0,300.1,2.0,0.0,0.0,2020-01-03 12:55:25.066054,300.05,300.07,-1,2020-01-03
2020-01-03 12:55:30,Z,AAPL,300.05,10.0,300.07,2.0,0.0,1.0,2020-01-03 12:55:30.217556,300.06,300.09,0,2020-01-03
2020-01-03 12:55:35,Z,AAPL,300.06,3.0,300.09,1.0,0.0,-13.0,2020-01-03 12:55:35.050871,300.09,300.1,0,2020-01-03
2020-01-03 12:55:40,Z,AAPL,300.09,2.0,300.1,10.0,-3.0,0.0,2020-01-03 12:55:40.419750,300.07,300.1,0,2020-01-03
2020-01-03 12:55:45,Z,AAPL,300.07,2.0,300.1,10.0,-3.0,0.0,2020-01-03 12:55:45.811757,300.06,300.09,0,2020-01-03
2020-01-03 12:55:50,Z,AAPL,300.06,2.0,300.09,3.0,-1.0,0.0,2020-01-03 12:55:50.148986,300.04,300.05,-1,2020-01-03
2020-01-03 12:55:55,Z,AAPL,300.04,5.0,300.05,2.0,0.0,-1.0,2020-01-03 12:55:55.000253,300.02,300.05,0,2020-01-03
2020-01-03 12:56:00,Q,AAPL,300.02,1.0,300.05,3.0,0.0,0.0,2020-01-03 12:56:00.364492,300.01,300.03,0,2020-01-03
2020-01-03 12:56:05,Z,AAPL,300.01,2.0,300.03,1.0,0.0,-1.0,2020-01-03 12:56:05.620081,300.06,300.08,1,2020-01-03
2020-01-03 12:56:10,N,AAPL,300.06,3.0,300.08,2.0,1.0,-1.0,2020-01-03 12:56:10.655745,300.08,300.1,0,2020-01-03
2020-01-03 12:56:15,P,AAPL,300.08,2.0,300.1,114.0,-3.0,0.0,2020-01-03 12:56:15.224688,300.09,300.1,0,2020-01-03
2020-01-03 12:56:20,Z,AAPL,300.09,2.0,300.1,102.0,0.0,-2.0,2020-01-03 12:56:20.642218,300.08,300.1,0,2020-01-03
2020-01-03 12:56:25,Q,AAPL,300.08,3.0,300.1,82.0,-2.0,1.0,2020-01-03 12:56:28.125950,300.08,300.1,0,2020-01-03
2020-01-03 12:56:30,Z,AAPL,300.08,7.0,300.1,81.0,6.0,-1.0,2020-01-03 12:56:31.412338,300.11,300.12,1,2020-01-03
2020-01-03 12:56:40,K,AAPL,300.11,2.0,300.12,2.0,-2.0,-79.0,2020-01-03 12:56:43.375822,300.11,300.14,0,2020-01-03
2020-01-03 12:56:45,N,AAPL,300.11,2.0,300.14,6.0,-1.0,0.0,2020-01-03 12:56:45.194871,300.11,300.14,0,2020-01-03
2020-01-03 12:56:50,P,AAPL,300.11,5.0,300.14,6.0,0.0,0.0,2020-01-03 12:56:50.332461,300.13,300.16,0,2020-01-03
2020-01-03 12:56:55,Q,AAPL,300.13,3.0,300.16,3.0,1.0,0.0,2020-01-03 12:56:55.217754,300.19,300.22,1,2020-01-03
2020-01-03 12:57:00,Q,AAPL,300.19,4.0,300.22,5.0,1.0,0.0,2020-01-03 12:57:01.261581,300.24,300.26,1,2020-01-03
2020-01-03 12:57:05,Q,AAPL,300.24,4.0,300.26,1.0,0.0,-2.0,2020-01-03 12:57:05.350860,300.24,300.26,0,2020-01-03
2020-01-03 12:57:10,Q,AAPL,300.24,3.0,300.26,3.0,1.0,2.0,2020-01-03 12:57:10.106081,300.25,300.28,0,2020-01-03
2020-01-03 12:57:15,Z,AAPL,300.25,3.0,300.28,2.0,-1.0,-1.0,2020-01-03 12:57:15.163221,300.25,300.27,0,2020-01-03
2020-01-03 12:57:20,P,AAPL,300.25,3.0,300.27,3.0,0.0,0.0,2020-01-03 12:57:20.595835,300.25,300.27,0,2020-01-03
2020-01-03 12:57:25,Q,AAPL,300.25,6.0,300.27,3.0,1.0,0.0,2020-01-03 12:57:26.069905,300.26,300.28,0,2020-01-03
2020-01-03 12:57:30,P,AAPL,300.26,6.0,300.28,1.0,0.0,0.0,2020-01-03 12:57:30.858290,300.28,300.3,0,2020-01-03
2020-01-03 12:57:35,Z,AAPL,300.28,2.0,300.3,4.0,1.0,0.0,2020-01-03 12:57:35.020874,300.28,300.29,0,2020-01-03
2020-01-03 12:57:40,Z,AAPL,300.28,2.0,300.29,1.0,0.0,0.0,2020-01-03 12:57:40.023085,300.3,300.32,1,2020-01-03
2020-01-03 12:57:45,Q,AAPL,300.3,17.0,300.32,2.0,0.0,0.0,2020-01-03 12:57:45.699183,300.34,300.36,1,2020-01-03
2020-01-03 12:57:50,K,AAPL,300.34,3.0,300.36,1.0,0.0,0.0,2020-01-03 12:57:50.251879,300.31,300.33,-1,2020-01-03
2020-01-03 12:57:55,Z,AAPL,300.31,2.0,300.33,3.0,1.0,1.0,2020-01-03 12:57:55.860972,300.25,300.27,-1,2020-01-03
2020-01-03 12:58:00,Q,AAPL,300.25,3.0,300.27,3.0,1.0,0.0,2020-01-03 12:58:00.042595,300.25,300.28,0,2020-01-03
2020-01-03 12:58:05,Q,AAPL,300.25,3.0,300.28,2.0,0.0,1.0,2020-01-03 12:58:05.204266,300.25,300.26,0,2020-01-03
2020-01-03 12:58:10,N,AAPL,300.25,1.0,300.26,1.0,-3.0,-1.0,2020-01-03 12:58:10.763797,300.16,300.18,-1,2020-01-03
2020-01-03 12:58:15,Y,AAPL,300.16,3.0,300.18,1.0,0.0,-3.0,2020-01-03 12:58:15.784888,300.13,300.16,0,2020-01-03
2020-01-03 12:58:20,N,AAPL,300.13,2.0,300.16,1.0,0.0,-1.0,2020-01-03 12:58:20.199060,300.14,300.16,0,2020-01-03
2020-01-03 12:58:25,Z,AAPL,300.14,3.0,300.16,1.0,0.0,-1.0,2020-01-03 12:58:25.122917,300.15,300.18,0,2020-01-03
2020-01-03 12:58:30,Y,AAPL,300.15,3.0,300.18,4.0,1.0,2.0,2020-01-03 12:58:30.678463,300.14,300.16,0,2020-01-03
2020-01-03 12:58:35,Q,AAPL,300.14,1.0,300.16,2.0,-3.0,0.0,2020-01-03 12:58:35.005482,300.13,300.15,0,2020-01-03
2020-01-03 12:58:40,N,AAPL,300.13,5.0,300.15,5.0,0.0,3.0,2020-01-03 12:58:40.014862,300.08,300.11,-1,2020-01-03
2020-01-03 12:58:45,Q,AAPL,300.08,3.0,300.11,2.0,0.0,0.0,2020-01-03 12:58:45.481664,300.11,300.13,0,2020-01-03
2020-01-03 12:58:50,J,AAPL,300.11,2.0,300.13,3.0,0.0,0.0,2020-01-03 12:58:50.857855,300.12,300.15,0,2020-01-03
2020-01-03 12:58:55,N,AAPL,300.12,2.0,300.15,1.0,0.0,0.0,2020-01-03 12:58:55.173482,300.24,300.27,1,2020-01-03
2020-01-03 12:59:00,K,AAPL,300.24,2.0,300.27,1.0,0.0,-2.0,2020-01-03 12:59:00.019682,300.29,300.31,1,2020-01-03
2020-01-03 12:59:05,P,AAPL,300.29,2.0,300.31,4.0,0.0,1.0,2020-01-03 12:59:05.005701,300.28,300.32,0,2020-01-03
2020-01-03 12:59:10,Z,AAPL,300.28,3.0,300.32,2.0,2.0,-1.0,2020-01-03 12:59:10.853163,300.28,300.31,0,2020-01-03
2020-01-03 12:59:15,Q,AAPL,300.28,3.0,300.31,8.0,2.0,0.0,2020-01-03 12:59:15.055995,300.26,300.27,-1,2020-01-03
2020-01-03 12:59:20,Q,AAPL,300.26,2.0,300.27,1.0,0.0,0.0,2020-01-03 12:59:20.011658,300.21,300.24,-1,2020-01-03
2020-01-03 12:59:25,Z,AAPL,300.21,6.0,300.24,7.0,0.0,1.0,2020-01-03 12:59:27.606888,300.21,300.24,0,2020-01-03
2020-01-03 12:59:30,Q,AAPL,300.21,6.0,300.24,4.0,0.0,1.0,2020-01-03 12:59:30.843399,300.18,300.19,-1,2020-01-03
2020-01-03 12:59:35,Q,AAPL,300.18,2.0,300.19,3.0,0.0,2.0,2020-01-03 12:59:35.413038,300.18,300.21,0,2020-01-03
2020-01-03 12:59:40,Y,AAPL,300.18,2.0,300.21,2.0,0.0,-6.0,2020-01-03 12:59:40.140613,300.21,300.23,0,2020-01-03
2020-01-03 12:59:45,P,AAPL,300.21,2.0,300.23,2.0,1.0,0.0,2020-01-03 12:59:45.335259,300.21,300.23,0,2020-01-03
2020-01-03 12:59:50,Z,AAPL,300.21,2.0,300.23,3.0,0.0,0.0,2020-01-03 12:59:52.007657,300.19,300.22,0,2020-01-03
2020-01-03 12:59:55,P,AAPL,300.19,1.0,300.22,8.0,0.0,1.0,2020-01-03 12:59:55.413178,300.2,300.22,0,2020-01-03
2020-01-03 13:00:00,Z,AAPL,300.2,2.0,300.22,6.0,-5.0,0.0,2020-01-03 13:00:00.142051,300.26,300.28,1,2020-01-03
2020-01-03 13:00:05,K,AAPL,300.26,1.0,300.28,3.0,-1.0,0.0,2020-01-03 13:00:05.389340,300.28,300.3,0,2020-01-03
2020-01-03 13:00:10,Q,AAPL,300.28,1.0,300.3,3.0,0.0,-1.0,2020-01-03 13:00:10.517410,300.29,300.32,0,2020-01-03
2020-01-03 13:00:15,Z,AAPL,300.29,4.0,300.32,3.0,0.0,1.0,2020-01-03 13:00:15.655082,300.28,300.3,0,2020-01-03
2020-01-03 13:00:20,Q,AAPL,300.28,2.0,300.3,2.0,1.0,1.0,2020-01-03 13:00:20.248609,300.31,300.33,1,2020-01-03
2020-01-03 13:00:25,Z,AAPL,300.31,3.0,300.33,1.0,0.0,-2.0,2020-01-03 13:00:27.555236,300.28,300.3,-1,2020-01-03
2020-01-03 13:00:30,N,AAPL,300.28,4.0,300.3,4.0,1.0,0.0,2020-01-03 13:00:30.234559,300.22,300.26,-1,2020-01-03
2020-01-03 13:00:35,Q,AAPL,300.22,5.0,300.26,2.0,0.0,1.0,2020-01-03 13:00:35.059620,300.24,300.25,0,2020-01-03
2020-01-03 13:00:40,K,AAPL,300.24,10.0,300.25,1.0,5.0,0.0,2020-01-03 13:00:40.240009,300.27,300.29,1,2020-01-03
2020-01-03 13:00:45,N,AAPL,300.27,1.0,300.29,5.0,0.0,4.0,2020-01-03 13:00:46.485744,300.28,300.3,0,2020-01-03
2020-01-03 13:00:50,Q,AAPL,300.28,3.0,300.3,1.0,0.0,-1.0,2020-01-03 13:00:50.554311,300.31,300.32,1,2020-01-03
2020-01-03 13:00:55,K,AAPL,300.31,1.0,300.32,1.0,-4.0,0.0,2020-01-03 13:00:56.003601,300.25,300.28,-1,2020-01-03
2020-01-03 13:01:00,N,AAPL,300.25,5.0,300.28,3.0,4.0,0.0,2020-01-03 13:01:00.337954,300.25,300.28,0,2020-01-03
2020-01-03 13:01:05,Z,AAPL,300.25,6.0,300.28,4.0,0.0,1.0,2020-01-03 13:01:05.064554,300.26,300.28,0,2020-01-03
2020-01-03 13:01:10,Z,AAPL,300.26,3.0,300.28,2.0,0.0,1.0,2020-01-03 13:01:10.144159,300.24,300.26,0,2020-01-03
2020-01-03 13:01:15,Q,AAPL,300.24,4.0,300.26,2.0,0.0,0.0,2020-01-03 13:01:15.049404,300.27,300.3,1,2020-01-03
2020-01-03 13:01:20,Z,AAPL,300.27,4.0,300.3,2.0,1.0,0.0,2020-01-03 13:01:20.081362,300.27,300.29,0,2020-01-03
2020-01-03 13:01:25,Z,AAPL,300.27,2.0,300.29,2.0,0.0,0.0,2020-01-03 13:01:25.154953,300.27,300.29,0,2020-01-03
2020-01-03 13:01:30,Q,AAPL,300.27,4.0,300.29,3.0,0.0,1.0,2020-01-03 13:01:31.261230,300.27,300.29,0,2020-01-03
2020-01-03 13:01:45,K,AAPL,300.27,3.0,300.29,4.0,0.0,1.0,2020-01-03 13:01:45.451788,300.2,300.23,-1,2020-01-03
2020-01-03 13:01:50,Z,AAPL,300.2,1.0,300.23,3.0,0.0,1.0,2020-01-03 13:01:50.028494,300.2,300.23,0,2020-01-03
2020-01-03 13:01:55,Q,AAPL,300.2,3.0,300.23,3.0,0.0,1.0,2020-01-03 13:01:55.074719,300.24,300.27,1,2020-01-03
2020-01-03 13:02:00,Z,AAPL,300.24,3.0,300.27,1.0,0.0,-1.0,2020-01-03 13:02:00.172881,300.25,300.27,0,2020-01-03
2020-01-03 13:02:05,N,AAPL,300.25,3.0,300.27,1.0,0.0,0.0,2020-01-03 13:02:05.589471,300.27,300.29,0,2020-01-03
2020-01-03 13:02:10,P,AAPL,300.27,6.0,300.29,6.0,4.0,1.0,2020-01-03 13:02:11.453246,300.3,300.33,1,2020-01-03
2020-01-03 13:02:15,Z,AAPL,300.3,1.0,300.33,10.0,-2.0,8.0,2020-01-03 13:02:15.302751,300.3,300.33,0,2020-01-03
